donor_id,PUMA,WGTP,NP,TYPE,VEH,HHT,HINCP,household_income,vehicle_count,household_structure,household_older_adult_presence,weight,household_size
donor_h0002624,08900,70,1,1,0.0,6.0,6000.0,lt_10000,0,nonfamily_not_living_alone,has_65_plus,70.0,1
donor_h0002625,08900,3,3,1,3.0,1.0,126200.0,125000_149999,3,married_couple,no_65_plus,3.0,3
donor_h0002626,08900,17,2,1,2.0,1.0,86900.0,75000_99999,2,married_couple,has_65_plus,17.0,2
donor_h0002627,08900,13,2,1,2.0,3.0,62530.0,60000_74999,2,other_female_householder,has_65_plus,13.0,2
donor_h0002628,08900,13,3,1,2.0,1.0,122000.0,100000_124999,2,married_couple,no_65_plus,13.0,3
donor_h0002629,08900,4,1,1,1.0,4.0,1600.0,lt_10000,1,nonfamily_living_alone,no_65_plus,4.0,1
donor_h0002630,08900,34,3,1,1.0,1.0,77400.0,75000_99999,1,married_couple,has_65_plus,34.0,3
donor_h0002631,08900,13,2,1,2.0,1.0,127680.0,125000_149999,2,married_couple,has_65_plus,13.0,2
donor_h0002632,08900,14,5,1,2.0,1.0,40800.0,40000_44999,2,married_couple,no_65_plus,14.0,5
donor_h0002633,08900,24,2,1,2.0,5.0,57000.0,50000_59999,2,nonfamily_living_alone,no_65_plus,24.0,2
donor_h0002634,08900,6,5,1,2.0,1.0,39700.0,35000_39999,2,married_couple,no_65_plus,6.0,5
donor_h0002635,08900,24,3,1,3.0,1.0,199000.0,150000_199999,3,married_couple,no_65_plus,24.0,3
donor_h0002636,08900,9,2,1,3.0,1.0,159000.0,150000_199999,3,married_couple,no_65_plus,9.0,2
donor_h0002637,08900,9,1,1,1.0,4.0,20000.0,20000_24999,1,nonfamily_living_alone,no_65_plus,9.0,1
donor_h0002638,08900,16,3,1,1.0,3.0,30000.0,30000_34999,1,other_female_householder,no_65_plus,16.0,3
donor_h0002639,08900,5,3,1,3.0,1.0,40400.0,40000_44999,3,married_couple,no_65_plus,5.0,3
donor_h0002640,08900,43,2,1,1.0,1.0,17100.0,15000_19999,1,married_couple,has_65_plus,43.0,2
donor_h0002641,08900,13,2,1,1.0,1.0,30400.0,30000_34999,1,married_couple,has_65_plus,13.0,2
donor_h0002642,08900,7,3,1,2.0,1.0,108000.0,100000_124999,2,married_couple,has_65_plus,7.0,3
donor_h0002643,08900,17,1,1,1.0,4.0,10700.0,10000_14999,1,nonfamily_living_alone,no_65_plus,17.0,1
donor_h0002644,08900,18,6,1,1.0,1.0,125600.0,125000_149999,1,married_couple,no_65_plus,18.0,6
donor_h0002645,08900,17,2,1,3.0,1.0,209600.0,200000_plus,3,married_couple,has_65_plus,17.0,2
donor_h0002646,08900,21,5,1,2.0,1.0,62000.0,60000_74999,2,married_couple,no_65_plus,21.0,5
donor_h0002647,08900,22,1,1,1.0,6.0,33000.0,30000_34999,1,nonfamily_not_living_alone,has_65_plus,22.0,1
donor_h0002648,08900,14,6,1,0.0,1.0,87000.0,75000_99999,0,married_couple,no_65_plus,14.0,6
donor_h0002649,08900,12,1,1,1.0,6.0,35300.0,35000_39999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0002650,08900,14,1,1,2.0,6.0,23000.0,20000_24999,2,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0002651,08900,10,1,1,1.0,6.0,2800.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,10.0,1
donor_h0002652,08900,24,1,1,1.0,6.0,26400.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,24.0,1
donor_h0002653,08900,20,2,1,2.0,1.0,24700.0,20000_24999,2,married_couple,has_65_plus,20.0,2
donor_h0002654,08900,9,3,1,2.0,1.0,36700.0,35000_39999,2,married_couple,no_65_plus,9.0,3
donor_h0002655,08900,19,1,1,0.0,4.0,10800.0,10000_14999,0,nonfamily_living_alone,no_65_plus,19.0,1
donor_h0002656,08900,7,1,1,2.0,4.0,27500.0,25000_29999,2,nonfamily_living_alone,has_65_plus,7.0,1
donor_h0002657,08900,24,1,1,2.0,6.0,55000.0,50000_59999,2,nonfamily_not_living_alone,no_65_plus,24.0,1
donor_h0002658,08900,9,1,1,1.0,6.0,26000.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,9.0,1
donor_h0002659,08900,17,4,1,4.0,1.0,57400.0,50000_59999,4_plus,married_couple,no_65_plus,17.0,4
donor_h0002660,08900,14,1,1,1.0,6.0,12000.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0002661,08900,12,1,1,1.0,6.0,47000.0,45000_49999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0002662,08900,14,2,1,2.0,1.0,78400.0,75000_99999,2,married_couple,no_65_plus,14.0,2
donor_h0002663,08900,8,2,1,2.0,1.0,27000.0,25000_29999,2,married_couple,has_65_plus,8.0,2
donor_h0002664,08900,13,2,1,2.0,1.0,702200.0,200000_plus,2,married_couple,has_65_plus,13.0,2
donor_h0002665,08900,16,5,1,2.0,1.0,22000.0,20000_24999,2,married_couple,no_65_plus,16.0,5
donor_h0002666,08900,4,2,1,2.0,1.0,60810.0,60000_74999,2,married_couple,has_65_plus,4.0,2
donor_h0002667,08900,7,4,1,3.0,1.0,155000.0,150000_199999,3,married_couple,no_65_plus,7.0,4
donor_h0002668,08900,10,2,1,1.0,1.0,10800.0,10000_14999,1,married_couple,no_65_plus,10.0,2
donor_h0002669,08900,37,3,1,2.0,1.0,57000.0,50000_59999,2,married_couple,has_65_plus,37.0,3
donor_h0002670,08900,12,4,1,0.0,1.0,42300.0,40000_44999,0,married_couple,no_65_plus,12.0,4
donor_h0002671,08900,15,4,1,2.0,2.0,51700.0,50000_59999,2,other_male_householder,has_65_plus,15.0,4
donor_h0002672,08900,34,2,1,2.0,1.0,52000.0,50000_59999,2,married_couple,no_65_plus,34.0,2
donor_h0002673,08900,15,4,1,3.0,2.0,733000.0,200000_plus,3,other_male_householder,no_65_plus,15.0,4
donor_h0002674,08900,7,1,1,1.0,4.0,10600.0,10000_14999,1,nonfamily_living_alone,no_65_plus,7.0,1
donor_h0002675,08900,2,1,1,2.0,6.0,41800.0,40000_44999,2,nonfamily_not_living_alone,has_65_plus,2.0,1
donor_h0002676,08900,5,1,1,0.0,6.0,11000.0,10000_14999,0,nonfamily_not_living_alone,has_65_plus,5.0,1
donor_h0002677,08900,7,1,1,1.0,6.0,48700.0,45000_49999,1,nonfamily_not_living_alone,no_65_plus,7.0,1
donor_h0002678,08900,10,2,1,2.0,2.0,65000.0,60000_74999,2,other_male_householder,no_65_plus,10.0,2
donor_h0002679,08900,11,2,1,3.0,1.0,100000.0,100000_124999,3,married_couple,has_65_plus,11.0,2
donor_h0002680,08900,10,2,1,1.0,1.0,50000.0,50000_59999,1,married_couple,no_65_plus,10.0,2
donor_h0002681,08900,11,1,1,1.0,4.0,24000.0,20000_24999,1,nonfamily_living_alone,no_65_plus,11.0,1
donor_h0002682,08900,13,2,1,0.0,3.0,10300.0,10000_14999,0,other_female_householder,no_65_plus,13.0,2
donor_h0002683,08900,12,4,1,2.0,3.0,88300.0,75000_99999,2,other_female_householder,no_65_plus,12.0,4
donor_h0002684,08900,2,1,1,2.0,4.0,7110.0,lt_10000,2,nonfamily_living_alone,has_65_plus,2.0,1
donor_h0002685,08900,17,2,1,2.0,5.0,35800.0,35000_39999,2,nonfamily_living_alone,no_65_plus,17.0,2
donor_h0002686,08900,34,4,1,3.0,1.0,17000.0,15000_19999,3,married_couple,has_65_plus,34.0,4
donor_h0002687,08900,4,4,1,3.0,7.0,174000.0,150000_199999,3,nonfamily_not_living_alone,no_65_plus,4.0,4
donor_h0002688,08900,71,2,1,2.0,1.0,64000.0,60000_74999,2,married_couple,no_65_plus,71.0,2
donor_h0002689,08900,2,2,1,2.0,1.0,142500.0,125000_149999,2,married_couple,has_65_plus,2.0,2
donor_h0002690,08900,6,2,1,3.0,1.0,87020.0,75000_99999,3,married_couple,has_65_plus,6.0,2
donor_h0002691,08900,36,3,1,3.0,3.0,52000.0,50000_59999,3,other_female_householder,no_65_plus,36.0,3
donor_h0002692,08900,27,2,1,2.0,7.0,50300.0,50000_59999,2,nonfamily_not_living_alone,no_65_plus,27.0,2
donor_h0002693,08900,19,1,1,1.0,6.0,9600.0,lt_10000,1,nonfamily_not_living_alone,has_65_plus,19.0,1
donor_h0002694,08900,4,1,1,3.0,4.0,23900.0,20000_24999,3,nonfamily_living_alone,has_65_plus,4.0,1
donor_h0002695,08900,15,1,1,2.0,4.0,45000.0,45000_49999,2,nonfamily_living_alone,no_65_plus,15.0,1
donor_h0002696,08900,29,3,1,2.0,5.0,64000.0,60000_74999,2,nonfamily_living_alone,has_65_plus,29.0,3
donor_h0002697,08900,18,6,1,2.0,1.0,112000.0,100000_124999,2,married_couple,no_65_plus,18.0,6
donor_h0002698,08900,16,1,1,1.0,6.0,34400.0,30000_34999,1,nonfamily_not_living_alone,has_65_plus,16.0,1
donor_h0002699,08900,14,1,1,2.0,4.0,55000.0,50000_59999,2,nonfamily_living_alone,no_65_plus,14.0,1
donor_h0002700,08900,14,4,1,3.0,1.0,138000.0,125000_149999,3,married_couple,no_65_plus,14.0,4
donor_h0002701,08900,9,2,1,4.0,5.0,57200.0,50000_59999,4_plus,nonfamily_living_alone,has_65_plus,9.0,2
donor_h0002702,08900,14,1,1,0.0,6.0,17500.0,15000_19999,0,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0002703,08900,3,4,1,3.0,1.0,135000.0,125000_149999,3,married_couple,has_65_plus,3.0,4
donor_h0002704,08900,10,2,1,4.0,1.0,56400.0,50000_59999,4_plus,married_couple,has_65_plus,10.0,2
donor_h0002705,08900,6,2,1,3.0,1.0,501400.0,200000_plus,3,married_couple,has_65_plus,6.0,2
donor_h0002706,08900,11,2,1,2.0,1.0,9050.0,lt_10000,2,married_couple,has_65_plus,11.0,2
donor_h0002707,08900,8,2,1,3.0,1.0,72400.0,60000_74999,3,married_couple,no_65_plus,8.0,2
donor_h0002708,08900,14,4,1,6.0,1.0,98000.0,75000_99999,4_plus,married_couple,no_65_plus,14.0,4
donor_h0002709,08900,3,1,1,1.0,6.0,47800.0,45000_49999,1,nonfamily_not_living_alone,has_65_plus,3.0,1
donor_h0002710,08900,25,2,1,2.0,7.0,15500.0,15000_19999,2,nonfamily_not_living_alone,no_65_plus,25.0,2
donor_h0002711,08900,42,3,1,3.0,1.0,137000.0,125000_149999,3,married_couple,no_65_plus,42.0,3
donor_h0002712,08900,12,3,1,2.0,1.0,90000.0,75000_99999,2,married_couple,no_65_plus,12.0,3
donor_h0002713,08900,46,4,1,3.0,1.0,198000.0,150000_199999,3,married_couple,no_65_plus,46.0,4
donor_h0002714,08900,20,4,1,2.0,3.0,48000.0,45000_49999,2,other_female_householder,no_65_plus,20.0,4
donor_h0002715,08900,81,4,1,2.0,3.0,50000.0,50000_59999,2,other_female_householder,no_65_plus,81.0,4
donor_h0002716,08900,2,1,1,2.0,4.0,62400.0,60000_74999,2,nonfamily_living_alone,no_65_plus,2.0,1
donor_h0002717,08900,8,4,1,2.0,1.0,189000.0,150000_199999,2,married_couple,no_65_plus,8.0,4
donor_h0002718,08900,24,3,1,4.0,2.0,43650.0,40000_44999,4_plus,other_male_householder,no_65_plus,24.0,3
donor_h0002719,08900,12,2,1,3.0,1.0,33400.0,30000_34999,3,married_couple,has_65_plus,12.0,2
donor_h0002720,08900,38,2,1,2.0,1.0,92500.0,75000_99999,2,married_couple,has_65_plus,38.0,2
donor_h0002721,08900,68,1,1,1.0,4.0,15000.0,15000_19999,1,nonfamily_living_alone,no_65_plus,68.0,1
donor_h0002722,08900,3,2,1,2.0,1.0,61850.0,60000_74999,2,married_couple,has_65_plus,3.0,2
donor_h0002723,08900,22,1,1,1.0,4.0,14400.0,10000_14999,1,nonfamily_living_alone,has_65_plus,22.0,1
donor_h0002724,08900,5,1,1,1.0,4.0,61500.0,60000_74999,1,nonfamily_living_alone,no_65_plus,5.0,1
donor_h0002725,08900,24,1,1,1.0,6.0,22800.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,24.0,1
donor_h0002726,08900,11,1,1,0.0,6.0,23000.0,20000_24999,0,nonfamily_not_living_alone,no_65_plus,11.0,1
donor_h0002727,08900,20,1,1,1.0,6.0,65000.0,60000_74999,1,nonfamily_not_living_alone,no_65_plus,20.0,1
donor_h0002728,08900,40,1,1,1.0,6.0,10800.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,40.0,1
donor_h0002729,08900,14,1,1,1.0,6.0,14700.0,10000_14999,1,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0002730,08900,15,4,1,2.0,1.0,56000.0,50000_59999,2,married_couple,no_65_plus,15.0,4
donor_h0002731,08900,13,3,1,3.0,1.0,86000.0,75000_99999,3,married_couple,no_65_plus,13.0,3
donor_h0002732,08900,6,1,1,4.0,4.0,0.0,lt_10000,4_plus,nonfamily_living_alone,no_65_plus,6.0,1
donor_h0002733,08900,11,1,1,1.0,6.0,25000.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,11.0,1
donor_h0002734,08900,18,1,1,0.0,6.0,10800.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,18.0,1
donor_h0002735,08900,8,2,1,4.0,1.0,155000.0,150000_199999,4_plus,married_couple,no_65_plus,8.0,2
donor_h0002736,08900,12,4,1,3.0,1.0,185500.0,150000_199999,3,married_couple,no_65_plus,12.0,4
donor_h0002737,08900,25,4,1,2.0,3.0,31000.0,30000_34999,2,other_female_householder,no_65_plus,25.0,4
donor_h0002738,08900,17,2,1,1.0,2.0,55000.0,50000_59999,1,other_male_householder,no_65_plus,17.0,2
donor_h0002739,08900,3,1,1,2.0,4.0,1400.0,lt_10000,2,nonfamily_living_alone,no_65_plus,3.0,1
donor_h0002740,08900,25,2,1,2.0,3.0,7850.0,lt_10000,2,other_female_householder,no_65_plus,25.0,2
donor_h0002741,08900,87,3,1,1.0,3.0,38400.0,35000_39999,1,other_female_householder,no_65_plus,87.0,3
donor_h0002742,08900,19,1,1,1.0,6.0,20700.0,20000_24999,1,nonfamily_not_living_alone,has_65_plus,19.0,1
donor_h0002743,08900,16,2,1,4.0,1.0,135000.0,125000_149999,4_plus,married_couple,has_65_plus,16.0,2
donor_h0002744,08900,10,2,1,5.0,1.0,47000.0,45000_49999,4_plus,married_couple,no_65_plus,10.0,2
donor_h0002745,08900,15,3,1,2.0,1.0,2480.0,lt_10000,2,married_couple,no_65_plus,15.0,3
donor_h0002746,08900,11,1,1,1.0,4.0,34000.0,30000_34999,1,nonfamily_living_alone,no_65_plus,11.0,1
donor_h0002747,08900,66,3,1,2.0,2.0,60000.0,60000_74999,2,other_male_householder,no_65_plus,66.0,3
donor_h0002748,08900,6,2,1,3.0,1.0,130000.0,125000_149999,3,married_couple,has_65_plus,6.0,2
donor_h0002749,08900,15,1,1,0.0,6.0,12000.0,10000_14999,0,nonfamily_not_living_alone,no_65_plus,15.0,1
donor_h0002750,08900,75,7,1,1.0,1.0,36700.0,35000_39999,1,married_couple,has_65_plus,75.0,7
donor_h0002751,08900,17,1,1,0.0,6.0,20500.0,20000_24999,0,nonfamily_not_living_alone,has_65_plus,17.0,1
donor_h0002752,08900,14,1,1,1.0,6.0,59300.0,50000_59999,1,nonfamily_not_living_alone,has_65_plus,14.0,1
donor_h0002753,08900,19,5,1,1.0,1.0,11370.0,10000_14999,1,married_couple,no_65_plus,19.0,5
donor_h0002754,08900,11,2,1,3.0,1.0,52300.0,50000_59999,3,married_couple,has_65_plus,11.0,2
donor_h0002755,08900,11,2,1,2.0,7.0,54500.0,50000_59999,2,nonfamily_not_living_alone,has_65_plus,11.0,2
donor_h0002756,08900,4,1,1,2.0,6.0,66800.0,60000_74999,2,nonfamily_not_living_alone,no_65_plus,4.0,1
donor_h0002757,08900,10,2,1,4.0,1.0,108500.0,100000_124999,4_plus,married_couple,has_65_plus,10.0,2
donor_h0002758,08900,5,4,1,2.0,1.0,236000.0,200000_plus,2,married_couple,no_65_plus,5.0,4
donor_h0002759,08900,16,2,1,4.0,1.0,102500.0,100000_124999,4_plus,married_couple,no_65_plus,16.0,2
donor_h0002760,08900,14,1,1,2.0,4.0,12900.0,10000_14999,2,nonfamily_living_alone,has_65_plus,14.0,1
donor_h0002761,08900,7,2,1,3.0,1.0,115300.0,100000_124999,3,married_couple,has_65_plus,7.0,2
donor_h0002762,08900,13,2,1,2.0,1.0,34500.0,30000_34999,2,married_couple,has_65_plus,13.0,2
donor_h0002763,08900,19,2,1,2.0,1.0,215030.0,200000_plus,2,married_couple,has_65_plus,19.0,2
donor_h0002764,08900,10,6,1,2.0,1.0,55200.0,50000_59999,2,married_couple,no_65_plus,10.0,6
donor_h0002765,08900,6,2,1,2.0,3.0,94500.0,75000_99999,2,other_female_householder,no_65_plus,6.0,2
donor_h0002766,08900,16,1,1,1.0,6.0,50000.0,50000_59999,1,nonfamily_not_living_alone,no_65_plus,16.0,1
donor_h0002767,08900,14,2,1,1.0,3.0,50470.0,50000_59999,1,other_female_householder,no_65_plus,14.0,2
donor_h0002768,08900,15,4,1,1.0,7.0,65110.0,60000_74999,1,nonfamily_not_living_alone,no_65_plus,15.0,4
donor_h0002769,08900,3,4,1,3.0,1.0,213000.0,200000_plus,3,married_couple,no_65_plus,3.0,4
donor_h0002770,08900,4,3,1,0.0,3.0,6500.0,lt_10000,0,other_female_householder,no_65_plus,4.0,3
donor_h0002771,08900,4,2,1,2.0,1.0,8000.0,lt_10000,2,married_couple,has_65_plus,4.0,2
donor_h0002772,08900,14,1,1,2.0,4.0,19540.0,15000_19999,2,nonfamily_living_alone,has_65_plus,14.0,1
donor_h0002773,08900,23,2,1,3.0,7.0,37000.0,35000_39999,3,nonfamily_not_living_alone,no_65_plus,23.0,2
donor_h0002774,08900,16,2,1,3.0,1.0,68700.0,60000_74999,3,married_couple,no_65_plus,16.0,2
donor_h0002775,08900,5,1,1,1.0,6.0,3800.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,5.0,1
donor_h0002776,08900,20,3,1,2.0,1.0,28000.0,25000_29999,2,married_couple,no_65_plus,20.0,3
donor_h0002777,08900,17,1,1,1.0,6.0,84200.0,75000_99999,1,nonfamily_not_living_alone,has_65_plus,17.0,1
donor_h0002778,08900,15,4,1,4.0,1.0,207000.0,200000_plus,4_plus,married_couple,no_65_plus,15.0,4
donor_h0002779,08900,6,2,1,3.0,1.0,120300.0,100000_124999,3,married_couple,no_65_plus,6.0,2
donor_h0002780,08900,14,1,1,1.0,6.0,95000.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0002781,08900,19,9,1,3.0,1.0,65000.0,60000_74999,3,married_couple,no_65_plus,19.0,9
donor_h0002782,08900,1,3,1,4.0,1.0,192400.0,150000_199999,4_plus,married_couple,no_65_plus,1.0,3
donor_h0002783,08900,50,3,1,1.0,2.0,38000.0,35000_39999,1,other_male_householder,no_65_plus,50.0,3
donor_h0002784,08900,7,3,1,4.0,1.0,120000.0,100000_124999,4_plus,married_couple,no_65_plus,7.0,3
donor_h0002785,08900,10,1,1,1.0,6.0,80000.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,10.0,1
donor_h0002786,08900,13,1,1,1.0,4.0,21600.0,20000_24999,1,nonfamily_living_alone,no_65_plus,13.0,1
donor_h0002787,08900,31,1,1,1.0,6.0,9900.0,lt_10000,1,nonfamily_not_living_alone,no_65_plus,31.0,1
donor_h0002788,08900,13,1,1,1.0,6.0,75000.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,13.0,1
donor_h0002789,08900,13,1,1,1.0,4.0,400.0,lt_10000,1,nonfamily_living_alone,no_65_plus,13.0,1
donor_h0002790,08900,3,3,1,2.0,3.0,36600.0,35000_39999,2,other_female_householder,no_65_plus,3.0,3
donor_h0002791,08900,13,1,1,2.0,4.0,3000.0,lt_10000,2,nonfamily_living_alone,no_65_plus,13.0,1
donor_h0002792,08900,17,2,1,2.0,1.0,164400.0,150000_199999,2,married_couple,has_65_plus,17.0,2
donor_h0002793,08900,4,2,1,2.0,1.0,372700.0,200000_plus,2,married_couple,has_65_plus,4.0,2
donor_h0002794,08900,4,2,1,2.0,1.0,27600.0,25000_29999,2,married_couple,has_65_plus,4.0,2
donor_h0002795,08900,11,2,1,2.0,1.0,177200.0,150000_199999,2,married_couple,has_65_plus,11.0,2
donor_h0002796,08900,24,2,1,5.0,1.0,370000.0,200000_plus,4_plus,married_couple,no_65_plus,24.0,2
donor_h0002797,08900,17,5,1,2.0,2.0,87000.0,75000_99999,2,other_male_householder,no_65_plus,17.0,5
donor_h0002798,08900,9,2,1,2.0,1.0,130500.0,125000_149999,2,married_couple,no_65_plus,9.0,2
donor_h0002799,08900,8,2,1,2.0,1.0,205000.0,200000_plus,2,married_couple,no_65_plus,8.0,2
donor_h0002800,08900,8,2,1,1.0,5.0,60000.0,60000_74999,1,nonfamily_living_alone,no_65_plus,8.0,2
donor_h0002801,08900,43,1,1,0.0,4.0,35000.0,35000_39999,0,nonfamily_living_alone,no_65_plus,43.0,1
donor_h0002802,08900,14,4,1,1.0,3.0,6000.0,lt_10000,1,other_female_householder,no_65_plus,14.0,4
donor_h0002803,08900,61,2,1,1.0,3.0,369000.0,200000_plus,1,other_female_householder,has_65_plus,61.0,2
donor_h0002804,08900,9,2,1,0.0,3.0,920.0,lt_10000,0,other_female_householder,no_65_plus,9.0,2
donor_h0002805,08900,12,2,1,2.0,1.0,15260.0,15000_19999,2,married_couple,has_65_plus,12.0,2
donor_h0002806,08900,18,2,1,2.0,7.0,76700.0,75000_99999,2,nonfamily_not_living_alone,no_65_plus,18.0,2
donor_h0002807,08900,7,2,1,2.0,1.0,127200.0,125000_149999,2,married_couple,has_65_plus,7.0,2
donor_h0002808,08900,7,1,1,1.0,6.0,17200.0,15000_19999,1,nonfamily_not_living_alone,has_65_plus,7.0,1
donor_h0002809,08900,23,2,1,1.0,1.0,26500.0,25000_29999,1,married_couple,no_65_plus,23.0,2
donor_h0002810,08900,12,2,1,2.0,5.0,100100.0,100000_124999,2,nonfamily_living_alone,has_65_plus,12.0,2
donor_h0002811,08900,4,5,1,5.0,1.0,112500.0,100000_124999,4_plus,married_couple,no_65_plus,4.0,5
donor_h0002812,08900,9,2,1,0.0,3.0,71950.0,60000_74999,0,other_female_householder,has_65_plus,9.0,2
donor_h0002813,08900,14,1,1,1.0,6.0,91700.0,75000_99999,1,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0002814,08900,56,5,1,2.0,3.0,80000.0,75000_99999,2,other_female_householder,no_65_plus,56.0,5
donor_h0002815,08900,20,2,1,3.0,1.0,95000.0,75000_99999,3,married_couple,has_65_plus,20.0,2
donor_h0002816,08900,45,2,1,3.0,1.0,63000.0,60000_74999,3,married_couple,no_65_plus,45.0,2
donor_h0002817,08900,12,1,1,1.0,6.0,31900.0,30000_34999,1,nonfamily_not_living_alone,has_65_plus,12.0,1
donor_h0002818,08900,17,1,1,2.0,4.0,80000.0,75000_99999,2,nonfamily_living_alone,no_65_plus,17.0,1
donor_h0002819,08900,4,3,1,3.0,1.0,43000.0,40000_44999,3,married_couple,has_65_plus,4.0,3
donor_h0002820,08900,13,3,1,2.0,1.0,75000.0,75000_99999,2,married_couple,no_65_plus,13.0,3
donor_h0002821,08900,6,2,1,2.0,1.0,43200.0,40000_44999,2,married_couple,no_65_plus,6.0,2
donor_h0002822,08900,13,2,1,2.0,1.0,65200.0,60000_74999,2,married_couple,has_65_plus,13.0,2
donor_h0002823,08900,15,2,1,2.0,1.0,150000.0,150000_199999,2,married_couple,has_65_plus,15.0,2
donor_h0002824,08900,11,1,1,1.0,4.0,1600.0,lt_10000,1,nonfamily_living_alone,has_65_plus,11.0,1
donor_h0002825,08900,15,2,1,2.0,1.0,77000.0,75000_99999,2,married_couple,no_65_plus,15.0,2
donor_h0002826,08900,17,3,1,2.0,2.0,150000.0,150000_199999,2,other_male_householder,no_65_plus,17.0,3
donor_h0002827,08900,13,3,1,2.0,7.0,29800.0,25000_29999,2,nonfamily_not_living_alone,no_65_plus,13.0,3
donor_h0002828,08900,13,3,1,3.0,1.0,141500.0,125000_149999,3,married_couple,no_65_plus,13.0,3
donor_h0002829,08900,26,2,1,0.0,3.0,21400.0,20000_24999,0,other_female_householder,no_65_plus,26.0,2
donor_h0002830,08900,16,2,1,1.0,7.0,37700.0,35000_39999,1,nonfamily_not_living_alone,has_65_plus,16.0,2
donor_h0002831,08900,8,2,1,1.0,1.0,63220.0,60000_74999,1,married_couple,has_65_plus,8.0,2
donor_h0002832,08900,8,4,1,2.0,1.0,82000.0,75000_99999,2,married_couple,no_65_plus,8.0,4
donor_h0002833,08900,17,4,1,3.0,5.0,0.0,lt_10000,3,nonfamily_living_alone,no_65_plus,17.0,4
donor_h0002834,08900,4,1,1,2.0,6.0,72000.0,60000_74999,2,nonfamily_not_living_alone,no_65_plus,4.0,1
donor_h0002835,08900,16,1,1,1.0,6.0,18000.0,15000_19999,1,nonfamily_not_living_alone,has_65_plus,16.0,1
donor_h0002836,08900,2,1,1,1.0,6.0,11200.0,10000_14999,1,nonfamily_not_living_alone,no_65_plus,2.0,1
donor_h0002837,08900,7,2,1,4.0,1.0,72550.0,60000_74999,4_plus,married_couple,has_65_plus,7.0,2
donor_h0002838,08900,24,1,1,2.0,4.0,160000.0,150000_199999,2,nonfamily_living_alone,no_65_plus,24.0,1
donor_h0002839,08900,8,1,1,1.0,6.0,35800.0,35000_39999,1,nonfamily_not_living_alone,no_65_plus,8.0,1
donor_h0002840,08900,25,2,1,3.0,1.0,393300.0,200000_plus,3,married_couple,has_65_plus,25.0,2
donor_h0002841,08900,15,2,1,1.0,1.0,55600.0,50000_59999,1,married_couple,has_65_plus,15.0,2
donor_h0002842,08900,24,1,1,1.0,6.0,25000.0,25000_29999,1,nonfamily_not_living_alone,has_65_plus,24.0,1
donor_h0002843,08900,18,2,1,3.0,1.0,199800.0,150000_199999,3,married_couple,has_65_plus,18.0,2
donor_h0002844,08900,8,2,1,2.0,1.0,97800.0,75000_99999,2,married_couple,has_65_plus,8.0,2
donor_h0002845,08900,7,1,1,0.0,4.0,9000.0,lt_10000,0,nonfamily_living_alone,no_65_plus,7.0,1
donor_h0002846,08900,15,4,1,2.0,1.0,101400.0,100000_124999,2,married_couple,no_65_plus,15.0,4
donor_h0002847,08900,17,3,1,3.0,1.0,62000.0,60000_74999,3,married_couple,no_65_plus,17.0,3
donor_h0002848,08900,9,2,1,3.0,1.0,83900.0,75000_99999,3,married_couple,has_65_plus,9.0,2
donor_h0002849,08900,12,2,1,2.0,1.0,75800.0,75000_99999,2,married_couple,has_65_plus,12.0,2
donor_h0002850,08900,41,1,1,0.0,4.0,11200.0,10000_14999,0,nonfamily_living_alone,no_65_plus,41.0,1
donor_h0002851,08900,5,4,1,4.0,1.0,53100.0,50000_59999,4_plus,married_couple,has_65_plus,5.0,4
donor_h0002852,08900,9,1,1,1.0,6.0,60500.0,60000_74999,1,nonfamily_not_living_alone,has_65_plus,9.0,1
donor_h0002853,08900,14,1,1,0.0,6.0,48000.0,45000_49999,0,nonfamily_not_living_alone,no_65_plus,14.0,1
donor_h0002854,08900,31,4,1,2.0,1.0,113400.0,100000_124999,2,married_couple,has_65_plus,31.0,4
donor_h0002855,08900,109,5,1,2.0,1.0,80000.0,75000_99999,2,married_couple,no_65_plus,109.0,5
