donor_id,SPORDER,PWGTP,AGEP,DEAR,DEYE,DOUT,DPHY,DRAT,DREM,RELP,DIS,person_age_group,decision_capable,decision_policy
donor_h0001054,1,16,69,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001054,2,17,69,2,1,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0001055,1,4,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001056,1,40,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001056,2,31,35,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001056,3,35,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0001056,4,35,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0001057,1,11,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001057,2,12,27,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001058,1,14,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001058,2,13,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001059,1,8,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001060,1,12,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001060,2,16,30,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001060,3,17,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0001060,4,16,6,2,2,,2.0,,2.0,4,2,0_17,False,dependent
donor_h0001061,1,20,86,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001062,1,11,82,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001062,2,14,83,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001063,1,11,47,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001063,2,13,40,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001063,3,21,67,2,2,2.0,2.0,,2.0,8,1,65_plus,True,generative
donor_h0001064,1,7,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001064,2,6,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001064,3,10,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001065,1,16,71,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001066,1,3,94,1,2,2.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0001067,1,5,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001067,2,5,6,2,2,,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001067,3,6,5,2,2,,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001067,4,3,3,2,2,,,,,3,2,0_17,False,dependent
donor_h0001068,1,9,37,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001068,2,7,35,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001068,3,8,1,2,2,,,,,2,2,0_17,False,dependent
donor_h0001069,1,5,72,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001069,2,6,54,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0001069,3,6,51,1,2,1.0,1.0,,2.0,2,1,35_64,True,generative
donor_h0001069,4,6,53,2,2,2.0,2.0,,2.0,9,2,35_64,True,generative
donor_h0001070,1,41,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001070,2,45,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001071,1,11,90,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001072,1,8,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001072,2,8,67,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001073,1,7,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001073,2,7,44,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001073,3,8,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001074,1,8,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001074,2,9,67,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001075,1,23,52,2,2,2.0,1.0,,2.0,0,1,35_64,True,generative
donor_h0001075,2,26,31,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001075,3,36,31,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001075,4,26,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001075,5,22,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0001075,6,22,2,2,2,,,,,7,2,0_17,False,dependent
donor_h0001076,1,11,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001076,2,10,46,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001076,3,14,24,2,2,1.0,1.0,,1.0,2,1,18_34,True,generative
donor_h0001077,1,22,84,1,1,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001078,1,12,80,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001078,2,12,88,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001079,1,12,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001079,2,13,54,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001080,1,10,55,2,2,2.0,2.0,2.0,2.0,0,2,35_64,True,generative
donor_h0001081,1,35,40,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001081,2,28,42,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001081,3,28,16,2,2,2.0,2.0,,2.0,4,2,0_17,False,dependent
donor_h0001082,1,24,38,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001083,1,16,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001084,1,25,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001084,2,22,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001085,1,8,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001085,2,11,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001085,3,11,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001085,4,12,6,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001086,1,3,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001086,2,3,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001087,1,21,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001087,2,23,22,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0001088,1,3,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001088,2,2,55,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001089,1,19,86,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001090,1,11,86,2,1,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001091,1,15,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001091,2,12,43,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001091,3,17,10,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001091,4,17,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001092,1,59,23,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001092,2,78,24,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001092,3,92,27,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0001092,4,95,25,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0001093,1,21,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001094,1,13,73,2,2,2.0,1.0,,1.0,0,1,65_plus,True,generative
donor_h0001094,2,11,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001095,1,14,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001095,2,11,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001095,3,15,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001096,1,4,80,1,2,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001096,2,4,80,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001097,1,6,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001097,2,6,69,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001098,1,15,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001098,2,16,68,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001099,1,12,54,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001099,2,15,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001100,1,13,63,1,2,2.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001101,1,8,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001101,2,7,58,2,2,2.0,2.0,2.0,2.0,1,2,35_64,True,generative
donor_h0001101,3,20,6,2,2,,2.0,,2.0,14,2,0_17,False,dependent
donor_h0001101,4,12,3,2,2,,,,,14,2,0_17,False,dependent
donor_h0001101,5,6,2,2,2,,,,,14,2,0_17,False,dependent
donor_h0001101,6,12,2,2,2,,,,,14,2,0_17,False,dependent
donor_h0001101,7,8,10,2,2,,2.0,,2.0,15,2,0_17,False,dependent
donor_h0001101,8,7,10,2,2,,2.0,,2.0,15,2,0_17,False,dependent
donor_h0001102,1,15,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001102,2,15,34,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001102,3,13,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0001103,1,19,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001103,2,18,79,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001104,1,14,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001105,1,9,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001105,2,8,54,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001106,1,14,78,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001107,1,17,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001107,2,15,57,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001107,3,17,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001108,1,13,31,2,2,2.0,2.0,,1.0,0,1,18_34,True,generative
donor_h0001108,2,12,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001108,3,14,13,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001108,4,13,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001108,5,12,5,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001108,6,14,33,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0001109,1,8,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001109,2,8,49,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001109,3,7,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001109,4,10,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001109,5,8,12,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001110,1,12,72,1,2,2.0,1.0,2.0,2.0,0,1,65_plus,True,generative
donor_h0001110,2,13,71,2,2,2.0,2.0,,1.0,1,1,65_plus,True,generative
donor_h0001111,1,16,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001112,1,15,78,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001113,1,15,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001113,2,13,62,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001114,1,18,78,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001114,2,18,80,1,2,1.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0001114,3,31,58,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0001115,1,4,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001115,2,6,44,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001115,3,7,71,2,2,2.0,2.0,2.0,2.0,6,2,65_plus,True,generative
donor_h0001115,4,7,70,2,2,2.0,1.0,,2.0,6,1,65_plus,True,generative
donor_h0001116,1,38,64,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001116,2,55,35,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0001117,1,13,45,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001117,2,12,48,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001117,3,15,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001117,4,14,12,2,2,,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001118,1,3,89,1,2,2.0,2.0,3.0,1.0,0,1,65_plus,True,generative
donor_h0001119,1,7,62,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001119,2,7,64,1,2,1.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0001120,1,4,78,1,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001120,2,6,70,2,2,1.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0001121,1,10,53,2,2,2.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001122,1,9,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001122,2,11,35,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001122,3,9,4,2,2,,,,,2,2,0_17,False,dependent
donor_h0001122,4,10,2,2,2,,,,,2,2,0_17,False,dependent
donor_h0001122,5,10,0,2,2,,,,,2,2,0_17,False,dependent
donor_h0001123,1,13,87,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001123,2,17,66,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001124,1,13,44,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001124,2,14,12,2,2,,2.0,,1.0,2,1,0_17,False,dependent
donor_h0001124,3,18,55,2,2,2.0,2.0,,1.0,11,1,35_64,True,generative
donor_h0001125,1,9,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001125,2,8,58,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001126,1,11,22,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001126,2,12,22,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0001127,1,29,42,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001128,1,8,66,1,2,2.0,2.0,5.0,2.0,0,1,65_plus,True,generative
donor_h0001128,2,7,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001128,3,9,21,2,2,2.0,2.0,,2.0,7,2,18_34,True,generative
donor_h0001129,1,17,64,2,1,2.0,1.0,3.0,2.0,0,1,35_64,True,generative
donor_h0001129,2,16,66,1,2,2.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0001130,1,16,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001130,2,13,52,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001131,1,7,56,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001131,2,8,48,2,2,1.0,1.0,,1.0,1,1,35_64,True,generative
donor_h0001131,3,15,25,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001131,4,10,23,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001132,1,3,64,2,2,2.0,2.0,5.0,2.0,0,2,35_64,True,generative
donor_h0001133,1,23,33,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001133,2,19,38,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001133,3,23,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001134,1,9,72,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001134,2,8,73,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001135,1,15,71,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001135,2,14,74,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001136,1,9,50,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001136,2,10,53,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001137,1,44,26,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001137,2,28,21,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0001138,1,4,64,1,2,2.0,2.0,,2.0,0,1,35_64,True,generative
donor_h0001138,2,5,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001139,1,13,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001139,2,13,48,2,2,1.0,2.0,,1.0,1,1,35_64,True,generative
donor_h0001139,3,12,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001139,4,14,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001140,1,10,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001140,2,5,54,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001140,3,11,17,2,2,2.0,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001140,4,11,16,2,2,2.0,2.0,,2.0,3,2,0_17,False,dependent
donor_h0001140,5,23,18,2,2,2.0,2.0,,2.0,15,2,18_34,True,generative
donor_h0001140,6,10,17,2,2,2.0,2.0,,2.0,15,2,0_17,False,dependent
donor_h0001141,1,47,36,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001141,2,58,37,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001141,3,48,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001141,4,58,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001141,5,57,9,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001142,1,17,40,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001142,2,22,30,2,2,2.0,2.0,,2.0,1,2,18_34,True,generative
donor_h0001142,3,22,9,2,2,,2.0,,1.0,4,1,0_17,False,dependent
donor_h0001142,4,21,6,2,2,,2.0,,2.0,4,2,0_17,False,dependent
donor_h0001143,1,7,44,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001143,2,7,43,1,2,2.0,2.0,,2.0,1,1,35_64,True,generative
donor_h0001143,3,7,17,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001144,1,8,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001145,1,10,71,2,1,2.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001145,2,12,79,1,2,2.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0001146,1,11,64,2,2,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001147,1,10,43,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001147,2,11,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001147,3,7,18,2,2,1.0,2.0,,1.0,2,1,18_34,True,generative
donor_h0001148,1,8,53,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001148,2,8,45,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001149,1,12,76,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001150,1,6,44,1,2,2.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001150,2,7,37,2,2,2.0,1.0,,1.0,1,1,35_64,True,generative
donor_h0001150,3,5,0,2,2,,,,,2,2,0_17,False,dependent
donor_h0001151,1,3,19,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001151,2,6,23,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0001151,3,7,20,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0001151,4,7,20,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0001152,1,14,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001152,2,12,58,2,2,2.0,1.0,,2.0,1,1,35_64,True,generative
donor_h0001152,3,21,31,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001152,4,16,4,2,2,,,,,7,2,0_17,False,dependent
donor_h0001153,1,7,65,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001153,2,6,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001154,1,16,59,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001155,1,12,57,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001155,2,10,63,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001156,1,19,74,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001156,2,23,80,2,2,2.0,2.0,,2.0,13,2,65_plus,True,generative
donor_h0001157,1,24,35,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001157,2,21,36,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001157,3,25,14,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001157,4,25,7,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001158,1,8,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001158,2,9,54,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001159,1,8,51,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001160,1,10,83,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001160,2,10,84,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001161,1,37,31,2,2,2.0,2.0,3.0,2.0,0,2,18_34,True,generative
donor_h0001161,2,41,3,2,2,,,,,2,2,0_17,False,dependent
donor_h0001161,3,39,33,2,2,2.0,2.0,,2.0,13,2,18_34,True,generative
donor_h0001162,1,4,75,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001162,2,5,73,1,2,2.0,2.0,,2.0,1,1,65_plus,True,generative
donor_h0001163,1,23,67,2,2,2.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001163,2,35,56,2,2,2.0,2.0,,2.0,11,2,35_64,True,generative
donor_h0001164,1,24,59,2,2,2.0,2.0,2.0,2.0,0,2,35_64,True,generative
donor_h0001164,2,26,59,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001164,3,29,15,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001165,1,6,52,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001165,2,7,61,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001166,1,10,60,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001166,2,12,59,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0001167,1,13,67,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001167,2,13,66,2,2,2.0,1.0,,2.0,1,1,65_plus,True,generative
donor_h0001167,3,21,27,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001168,1,14,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001168,2,16,69,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001168,3,18,46,2,2,2.0,2.0,,2.0,2,2,35_64,True,generative
donor_h0001169,1,15,52,2,2,2.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001170,1,14,50,2,1,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001170,2,13,50,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001170,3,17,28,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001170,4,34,7,2,2,,2.0,,2.0,7,2,0_17,False,dependent
donor_h0001171,1,56,52,2,2,2.0,2.0,2.0,2.0,0,2,35_64,True,generative
donor_h0001171,2,77,11,2,2,,2.0,,2.0,2,2,0_17,False,dependent
donor_h0001172,1,19,87,2,2,1.0,1.0,,2.0,0,1,65_plus,True,generative
donor_h0001173,1,10,94,1,2,1.0,2.0,,2.0,0,1,65_plus,True,generative
donor_h0001174,1,12,61,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001174,2,10,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001175,1,18,63,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001175,2,17,64,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001176,1,20,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001177,1,9,70,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001178,1,2,49,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001178,2,3,20,2,2,2.0,2.0,,2.0,2,2,18_34,True,generative
donor_h0001178,3,2,54,2,2,2.0,2.0,,2.0,13,2,35_64,True,generative
donor_h0001179,1,15,55,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001179,2,18,54,2,2,1.0,1.0,,2.0,12,1,35_64,True,generative
donor_h0001180,1,13,62,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001180,2,14,61,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001181,1,12,77,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001181,2,16,71,2,2,2.0,2.0,,2.0,13,2,65_plus,True,generative
donor_h0001182,1,16,68,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001183,1,5,66,2,2,2.0,2.0,,2.0,0,2,65_plus,True,generative
donor_h0001183,2,5,69,2,2,2.0,2.0,,2.0,1,2,65_plus,True,generative
donor_h0001184,1,36,61,2,1,1.0,1.0,,1.0,0,1,35_64,True,generative
donor_h0001184,2,41,56,1,1,1.0,1.0,,1.0,1,1,35_64,True,generative
donor_h0001185,1,6,81,2,1,1.0,2.0,,1.0,0,1,65_plus,True,generative
donor_h0001185,2,10,51,2,2,1.0,2.0,,2.0,2,1,35_64,True,generative
donor_h0001186,1,13,31,2,2,2.0,2.0,,2.0,0,2,18_34,True,generative
donor_h0001186,2,18,25,2,2,2.0,2.0,,2.0,12,2,18_34,True,generative
donor_h0001187,1,9,58,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001187,2,11,60,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001188,1,7,46,2,2,2.0,2.0,,2.0,0,2,35_64,True,generative
donor_h0001188,2,8,46,2,2,2.0,2.0,,2.0,1,2,35_64,True,generative
donor_h0001188,3,9,16,2,2,2.0,2.0,,2.0,2,2,0_17,False,dependent
