sample_id,source_puma,vintage,weight,household_size,household_income,vehicle_count,household_structure,household_older_adult_presence,householder_age_group,hincp_2018_dollars,vehicles_raw,hht_raw
pums_ca_08900_00243,0608900,2018,12,2,35000_39999,2,other_female_householder,no_65_plus,35_64,38200,2,3
pums_ca_08900_00244,0608900,2018,18,2,lt_10000,1,nonfamily_living_alone,no_65_plus,18_34,9500,1,5
pums_ca_08900_00245,0608900,2018,36,1,15000_19999,1,nonfamily_not_living_alone,no_65_plus,35_64,17000,1,6
pums_ca_08900_00246,0608900,2018,10,3,150000_199999,3,married_couple,no_65_plus,35_64,155000,3,1
pums_ca_08900_00247,0608900,2018,10,4,30000_34999,2,married_couple,no_65_plus,18_34,31000,2,1
pums_ca_08900_00248,0608900,2018,12,3,100000_124999,3,married_couple,no_65_plus,35_64,121400,3,1
pums_ca_08900_00249,0608900,2018,8,4,60000_74999,3,married_couple,no_65_plus,35_64,69200,3,1
pums_ca_08900_00250,0608900,2018,8,3,50000_59999,3,married_couple,has_65_plus,65_plus,50800,3,1
pums_ca_08900_00251,0608900,2018,9,1,40000_44999,2,nonfamily_not_living_alone,no_65_plus,35_64,40000,2,6
pums_ca_08900_00252,0608900,2018,10,1,75000_99999,2,nonfamily_not_living_alone,has_65_plus,65_plus,92500,2,6
pums_ca_08900_00253,0608900,2018,12,2,50000_59999,1,other_female_householder,has_65_plus,65_plus,52430,1,3
pums_ca_08900_00254,0608900,2018,52,2,50000_59999,2,married_couple,no_65_plus,35_64,58500,2,1
pums_ca_08900_00255,0608900,2018,12,1,35000_39999,0,nonfamily_living_alone,no_65_plus,35_64,36700,0,4
pums_ca_08900_00256,0608900,2018,13,5,60000_74999,3,married_couple,no_65_plus,18_34,63000,3,1
pums_ca_08900_00257,0608900,2018,9,1,lt_10000,1,nonfamily_living_alone,no_65_plus,35_64,9000,1,4
pums_ca_08900_00258,0608900,2018,3,2,15000_19999,4_plus,nonfamily_living_alone,has_65_plus,65_plus,15500,4,5
pums_ca_08900_00259,0608900,2018,14,1,lt_10000,1,nonfamily_not_living_alone,has_65_plus,65_plus,3830,1,6
pums_ca_08900_00260,0608900,2018,7,2,50000_59999,2,nonfamily_living_alone,no_65_plus,18_34,56000,2,5
pums_ca_08900_00261,0608900,2018,7,1,50000_59999,1,nonfamily_not_living_alone,no_65_plus,35_64,54000,1,6
pums_ca_08900_00262,0608900,2018,63,2,20000_24999,2,married_couple,no_65_plus,35_64,24000,2,1
pums_ca_08900_00263,0608900,2018,62,2,25000_29999,1,married_couple,no_65_plus,18_34,26500,1,1
pums_ca_08900_00264,0608900,2018,13,1,10000_14999,0,nonfamily_not_living_alone,no_65_plus,35_64,10200,0,6
pums_ca_08900_00265,0608900,2018,5,2,60000_74999,2,married_couple,has_65_plus,65_plus,66000,2,1
pums_ca_08900_00266,0608900,2018,33,2,75000_99999,2,married_couple,has_65_plus,65_plus,83500,2,1
pums_ca_08900_00267,0608900,2018,9,6,75000_99999,4_plus,married_couple,no_65_plus,18_34,90500,4,1
pums_ca_08900_00268,0608900,2018,8,3,100000_124999,3,married_couple,no_65_plus,35_64,110900,3,1
pums_ca_08900_00269,0608900,2018,14,2,50000_59999,2,other_female_householder,has_65_plus,65_plus,51200,2,3
pums_ca_08900_00270,0608900,2018,14,1,15000_19999,0,nonfamily_not_living_alone,has_65_plus,65_plus,16300,0,6
pums_ca_08900_00271,0608900,2018,17,2,25000_29999,3,married_couple,has_65_plus,65_plus,29510,3,1
pums_ca_08900_00272,0608900,2018,23,1,40000_44999,1,nonfamily_living_alone,no_65_plus,18_34,40000,1,4
pums_ca_08900_00273,0608900,2018,15,1,15000_19999,1,nonfamily_not_living_alone,no_65_plus,18_34,17000,1,6
pums_ca_08900_00274,0608900,2018,14,1,35000_39999,1,nonfamily_not_living_alone,no_65_plus,18_34,38000,1,6
pums_ca_08900_00275,0608900,2018,10,1,lt_10000,1,nonfamily_living_alone,has_65_plus,65_plus,2800,1,4
pums_ca_08900_00276,0608900,2018,10,3,75000_99999,3,other_female_householder,no_65_plus,35_64,96200,3,3
pums_ca_08900_00277,0608900,2018,24,2,125000_149999,2,married_couple,has_65_plus,65_plus,127400,2,1
pums_ca_08900_00278,0608900,2018,5,2,150000_199999,3,married_couple,has_65_plus,65_plus,167000,3,1
pums_ca_08900_00279,0608900,2018,7,3,200000_plus,3,married_couple,no_65_plus,35_64,343600,3,1
pums_ca_08900_00280,0608900,2018,8,2,100000_124999,2,married_couple,has_65_plus,65_plus,104000,2,1
pums_ca_08900_00281,0608900,2018,11,2,50000_59999,2,married_couple,has_65_plus,65_plus,56700,2,1
pums_ca_08900_00282,0608900,2018,15,1,20000_24999,4_plus,nonfamily_living_alone,no_65_plus,35_64,20000,6,4
pums_ca_08900_00283,0608900,2018,9,3,100000_124999,3,married_couple,no_65_plus,35_64,119900,3,1
pums_ca_08900_00284,0608900,2018,9,2,150000_199999,2,married_couple,has_65_plus,65_plus,167200,2,1
pums_ca_08900_00285,0608900,2018,14,3,15000_19999,3,other_female_householder,no_65_plus,35_64,15300,3,3
pums_ca_08900_00286,0608900,2018,13,3,20000_24999,0,nonfamily_not_living_alone,no_65_plus,35_64,20600,0,7
pums_ca_08900_00287,0608900,2018,8,2,10000_14999,1,other_female_householder,has_65_plus,35_64,10900,1,3
pums_ca_08900_00288,0608900,2018,9,5,10000_14999,3,married_couple,no_65_plus,35_64,12000,3,1
pums_ca_08900_00289,0608900,2018,25,2,10000_14999,1,other_female_householder,no_65_plus,35_64,11000,1,3
pums_ca_08900_00290,0608900,2018,60,3,35000_39999,2,other_female_householder,has_65_plus,18_34,36300,2,3
pums_ca_08900_00291,0608900,2018,24,3,25000_29999,1,other_female_householder,no_65_plus,18_34,28000,1,3
pums_ca_08900_00292,0608900,2018,13,2,10000_14999,2,married_couple,has_65_plus,35_64,14000,2,1
pums_ca_08900_00293,0608900,2018,5,2,150000_199999,2,nonfamily_living_alone,has_65_plus,65_plus,151100,2,5
pums_ca_08900_00294,0608900,2018,14,4,40000_44999,1,other_female_householder,no_65_plus,18_34,42000,1,3
pums_ca_08900_00295,0608900,2018,45,3,60000_74999,3,married_couple,no_65_plus,35_64,63000,3,1
pums_ca_08900_00296,0608900,2018,23,4,125000_149999,2,married_couple,no_65_plus,35_64,131000,2,1
pums_ca_08900_00297,0608900,2018,4,2,75000_99999,3,married_couple,no_65_plus,35_64,83800,3,1
pums_ca_08900_00298,0608900,2018,3,2,50000_59999,3,married_couple,has_65_plus,65_plus,50900,3,1
pums_ca_08900_00299,0608900,2018,10,1,60000_74999,1,nonfamily_not_living_alone,has_65_plus,65_plus,66600,1,6
pums_ca_08900_00300,0608900,2018,13,2,125000_149999,1,other_female_householder,has_65_plus,65_plus,130500,1,3
pums_ca_08900_00301,0608900,2018,4,2,100000_124999,2,married_couple,no_65_plus,35_64,104000,2,1
pums_ca_08900_00302,0608900,2018,5,2,20000_24999,2,other_female_householder,no_65_plus,35_64,20300,2,3
pums_ca_08900_00303,0608900,2018,21,4,150000_199999,3,other_male_householder,no_65_plus,35_64,179244,3,2
pums_ca_08900_00304,0608900,2018,12,7,125000_149999,0,other_female_householder,has_65_plus,65_plus,136870,0,3
pums_ca_08900_00305,0608900,2018,33,3,60000_74999,2,married_couple,no_65_plus,35_64,65000,2,1
pums_ca_08900_00306,0608900,2018,17,2,25000_29999,1,married_couple,no_65_plus,35_64,27200,1,1
pums_ca_08900_00307,0608900,2018,2,2,50000_59999,2,married_couple,no_65_plus,35_64,59200,2,1
pums_ca_08900_00308,0608900,2018,12,2,45000_49999,2,married_couple,has_65_plus,65_plus,47900,2,1
pums_ca_08900_00309,0608900,2018,2,2,100000_124999,4_plus,married_couple,has_65_plus,65_plus,100000,4,1
pums_ca_08900_00310,0608900,2018,11,2,60000_74999,3,other_female_householder,has_65_plus,65_plus,63300,3,3
pums_ca_08900_00311,0608900,2018,20,2,75000_99999,2,nonfamily_not_living_alone,no_65_plus,18_34,84000,2,7
pums_ca_08900_00312,0608900,2018,11,2,20000_24999,1,married_couple,has_65_plus,65_plus,22104,1,1
pums_ca_08900_00313,0608900,2018,8,2,35000_39999,3,married_couple,has_65_plus,65_plus,36000,3,1
pums_ca_08900_00314,0608900,2018,24,1,lt_10000,0,nonfamily_not_living_alone,no_65_plus,35_64,0,0,6
pums_ca_08900_00315,0608900,2018,47,1,40000_44999,1,nonfamily_not_living_alone,no_65_plus,35_64,40000,1,6
pums_ca_08900_00316,0608900,2018,23,3,10000_14999,3,other_male_householder,no_65_plus,35_64,11000,3,2
pums_ca_08900_00317,0608900,2018,20,2,15000_19999,3,married_couple,has_65_plus,65_plus,18600,3,1
pums_ca_08900_00318,0608900,2018,13,2,60000_74999,3,married_couple,no_65_plus,35_64,61000,3,1
pums_ca_08900_00319,0608900,2018,37,1,15000_19999,1,nonfamily_not_living_alone,no_65_plus,18_34,17000,1,6
pums_ca_08900_00320,0608900,2018,50,3,45000_49999,3,married_couple,no_65_plus,18_34,47600,3,1
pums_ca_08900_00321,0608900,2018,13,4,75000_99999,3,married_couple,no_65_plus,35_64,97400,3,1
pums_ca_08900_00322,0608900,2018,35,3,200000_plus,2,married_couple,no_65_plus,35_64,205000,2,1
pums_ca_08900_00323,0608900,2018,17,2,45000_49999,2,married_couple,has_65_plus,65_plus,45200,2,1
pums_ca_08900_00324,0608900,2018,46,2,35000_39999,2,married_couple,no_65_plus,35_64,35000,2,1
pums_ca_08900_00325,0608900,2018,20,2,75000_99999,1,other_female_householder,no_65_plus,35_64,80000,1,3
pums_ca_08900_00326,0608900,2018,14,1,10000_14999,2,nonfamily_living_alone,no_65_plus,35_64,10000,2,4
pums_ca_08900_00327,0608900,2018,8,5,60000_74999,1,married_couple,has_65_plus,65_plus,72600,1,1
pums_ca_08900_00328,0608900,2018,14,2,75000_99999,3,married_couple,has_65_plus,35_64,96700,3,1
pums_ca_08900_00329,0608900,2018,9,5,200000_plus,4_plus,married_couple,no_65_plus,35_64,226300,5,1
pums_ca_08900_00330,0608900,2018,12,2,100000_124999,4_plus,married_couple,has_65_plus,65_plus,122700,4,1
pums_ca_08900_00331,0608900,2018,8,1,20000_24999,1,nonfamily_not_living_alone,has_65_plus,65_plus,22900,1,6
pums_ca_08900_00332,0608900,2018,12,1,20000_24999,1,nonfamily_living_alone,has_65_plus,65_plus,20000,1,4
pums_ca_08900_00333,0608900,2018,9,1,20000_24999,1,nonfamily_living_alone,no_65_plus,18_34,21000,1,4
pums_ca_08900_00334,0608900,2018,57,1,40000_44999,1,nonfamily_living_alone,no_65_plus,35_64,40000,1,4
pums_ca_08900_00335,0608900,2018,10,4,75000_99999,2,married_couple,no_65_plus,18_34,99000,2,1
pums_ca_08900_00336,0608900,2018,15,2,25000_29999,2,married_couple,has_65_plus,35_64,29900,2,1
pums_ca_08900_00337,0608900,2018,15,1,10000_14999,1,nonfamily_not_living_alone,no_65_plus,35_64,12100,1,6
pums_ca_08900_00338,0608900,2018,8,2,35000_39999,2,married_couple,has_65_plus,65_plus,36500,2,1
pums_ca_08900_00339,0608900,2018,33,3,15000_19999,2,other_male_householder,no_65_plus,18_34,19800,2,2
pums_ca_08900_00340,0608900,2018,7,2,lt_10000,1,other_female_householder,has_65_plus,65_plus,7000,1,3
pums_ca_08900_00341,0608900,2018,12,2,45000_49999,2,married_couple,no_65_plus,35_64,48550,2,1
pums_ca_08900_00342,0608900,2018,5,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,13400,1,6
pums_ca_08900_00343,0608900,2018,11,1,25000_29999,1,nonfamily_living_alone,no_65_plus,35_64,26004,1,4
pums_ca_08900_00344,0608900,2018,4,2,40000_44999,2,other_female_householder,has_65_plus,65_plus,41900,2,3
pums_ca_08900_00345,0608900,2018,44,1,40000_44999,1,nonfamily_not_living_alone,no_65_plus,35_64,42000,1,6
pums_ca_08900_00346,0608900,2018,14,4,50000_59999,2,married_couple,no_65_plus,35_64,53500,2,1
pums_ca_08900_00347,0608900,2018,12,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,8800,1,6
pums_ca_08900_00348,0608900,2018,14,6,125000_149999,1,nonfamily_not_living_alone,no_65_plus,35_64,128040,1,7
pums_ca_08900_00349,0608900,2018,17,2,150000_199999,3,married_couple,no_65_plus,35_64,197000,3,1
pums_ca_08900_00350,0608900,2018,8,2,50000_59999,2,married_couple,has_65_plus,65_plus,58700,2,1
pums_ca_08900_00351,0608900,2018,11,3,75000_99999,2,married_couple,has_65_plus,65_plus,88200,2,1
pums_ca_08900_00352,0608900,2018,15,7,60000_74999,2,married_couple,no_65_plus,35_64,68420,2,1
pums_ca_08900_00353,0608900,2018,5,2,10000_14999,2,married_couple,no_65_plus,35_64,13800,2,1
pums_ca_08900_00354,0608900,2018,7,2,50000_59999,3,married_couple,no_65_plus,35_64,52600,3,1
pums_ca_08900_00355,0608900,2018,13,1,40000_44999,2,nonfamily_not_living_alone,has_65_plus,65_plus,43700,2,6
pums_ca_08900_00356,0608900,2018,32,5,25000_29999,2,married_couple,no_65_plus,18_34,25000,2,1
pums_ca_08900_00357,0608900,2018,43,5,125000_149999,2,other_male_householder,no_65_plus,35_64,138650,2,2
pums_ca_08900_00358,0608900,2018,5,2,60000_74999,3,married_couple,has_65_plus,65_plus,66480,3,1
pums_ca_08900_00359,0608900,2018,9,5,150000_199999,2,married_couple,no_65_plus,35_64,185330,2,1
pums_ca_08900_00360,0608900,2018,4,6,150000_199999,4_plus,married_couple,no_65_plus,35_64,169100,5,1
pums_ca_08900_00361,0608900,2018,17,1,lt_10000,1,nonfamily_living_alone,has_65_plus,65_plus,6000,1,4
pums_ca_08900_00362,0608900,2018,25,1,15000_19999,0,nonfamily_not_living_alone,has_65_plus,65_plus,15000,0,6
pums_ca_08900_00363,0608900,2018,7,2,100000_124999,3,married_couple,no_65_plus,35_64,111500,3,1
pums_ca_08900_00364,0608900,2018,15,2,50000_59999,2,married_couple,has_65_plus,65_plus,52700,2,1
pums_ca_08900_00365,0608900,2018,13,4,100000_124999,2,married_couple,no_65_plus,35_64,106000,2,1
pums_ca_08900_00366,0608900,2018,9,2,100000_124999,2,married_couple,no_65_plus,35_64,112000,2,1
pums_ca_08900_00367,0608900,2018,21,2,60000_74999,2,married_couple,no_65_plus,35_64,69400,2,1
pums_ca_08900_00368,0608900,2018,20,3,150000_199999,3,married_couple,no_65_plus,35_64,152000,3,1
pums_ca_08900_00369,0608900,2018,36,3,60000_74999,4_plus,other_female_householder,no_65_plus,18_34,62000,4,3
pums_ca_08900_00370,0608900,2018,14,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,10500,1,6
pums_ca_08900_00371,0608900,2018,7,1,50000_59999,1,nonfamily_not_living_alone,has_65_plus,65_plus,50000,1,6
pums_ca_08900_00372,0608900,2018,9,1,15000_19999,3,nonfamily_living_alone,has_65_plus,65_plus,15320,3,4
pums_ca_08900_00373,0608900,2018,21,1,10000_14999,0,nonfamily_not_living_alone,has_65_plus,65_plus,11880,0,6
pums_ca_08900_00374,0608900,2018,11,2,150000_199999,3,married_couple,has_65_plus,65_plus,163030,3,1
pums_ca_08900_00375,0608900,2018,15,6,45000_49999,3,married_couple,no_65_plus,18_34,48100,3,1
pums_ca_08900_00376,0608900,2018,12,4,75000_99999,2,married_couple,no_65_plus,35_64,95000,2,1
pums_ca_08900_00377,0608900,2018,5,1,50000_59999,2,nonfamily_not_living_alone,has_65_plus,65_plus,50400,2,6
pums_ca_08900_00378,0608900,2018,14,1,125000_149999,2,nonfamily_living_alone,no_65_plus,35_64,125000,2,4
pums_ca_08900_00379,0608900,2018,5,2,75000_99999,2,married_couple,has_65_plus,65_plus,99900,2,1
pums_ca_08900_00380,0608900,2018,7,2,60000_74999,3,married_couple,has_65_plus,65_plus,70700,3,1
pums_ca_08900_00381,0608900,2018,9,5,75000_99999,4_plus,married_couple,no_65_plus,35_64,99100,4,1
pums_ca_08900_00382,0608900,2018,14,3,15000_19999,1,other_female_householder,no_65_plus,18_34,19800,1,3
pums_ca_08900_00383,0608900,2018,12,3,125000_149999,2,married_couple,no_65_plus,35_64,144000,2,1
pums_ca_08900_00384,0608900,2018,12,2,lt_10000,1,other_female_householder,no_65_plus,35_64,0,1,3
pums_ca_08900_00385,0608900,2018,15,2,35000_39999,3,nonfamily_not_living_alone,no_65_plus,35_64,38000,3,7
pums_ca_08900_00386,0608900,2018,7,3,150000_199999,3,married_couple,no_65_plus,35_64,170000,3,1
pums_ca_08900_00387,0608900,2018,13,1,45000_49999,0,nonfamily_not_living_alone,has_65_plus,65_plus,48000,0,6
pums_ca_08900_00388,0608900,2018,39,1,lt_10000,1,nonfamily_not_living_alone,has_65_plus,65_plus,9600,1,6
pums_ca_08900_00389,0608900,2018,58,1,15000_19999,1,nonfamily_not_living_alone,has_65_plus,65_plus,19900,1,6
pums_ca_08900_00390,0608900,2018,14,1,10000_14999,0,nonfamily_not_living_alone,has_65_plus,65_plus,13800,0,6
pums_ca_08900_00391,0608900,2018,12,2,60000_74999,3,married_couple,no_65_plus,35_64,61400,3,1
pums_ca_08900_00392,0608900,2018,11,1,15000_19999,1,nonfamily_not_living_alone,no_65_plus,35_64,15020,1,6
pums_ca_08900_00393,0608900,2018,40,1,lt_10000,0,nonfamily_living_alone,no_65_plus,35_64,9500,0,4
pums_ca_08900_00394,0608900,2018,16,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,12300,1,6
pums_ca_08900_00395,0608900,2018,24,2,35000_39999,1,other_female_householder,no_65_plus,35_64,38600,1,3
pums_ca_08900_00396,0608900,2018,94,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,35_64,0,1,6
pums_ca_08900_00397,0608900,2018,14,7,10000_14999,3,other_female_householder,no_65_plus,35_64,12700,3,3
pums_ca_08900_00398,0608900,2018,4,3,60000_74999,2,nonfamily_not_living_alone,no_65_plus,35_64,64100,2,7
pums_ca_08900_00399,0608900,2018,8,3,60000_74999,2,married_couple,no_65_plus,18_34,65000,2,1
pums_ca_08900_00400,0608900,2018,8,3,200000_plus,2,married_couple,has_65_plus,35_64,213000,2,1
pums_ca_08900_00401,0608900,2018,39,6,75000_99999,3,married_couple,no_65_plus,35_64,93800,3,1
pums_ca_08900_00402,0608900,2018,5,2,150000_199999,4_plus,married_couple,has_65_plus,35_64,157000,4,1
pums_ca_08900_00403,0608900,2018,12,2,40000_44999,1,married_couple,has_65_plus,65_plus,41600,1,1
pums_ca_08900_00404,0608900,2018,14,1,40000_44999,2,nonfamily_living_alone,no_65_plus,35_64,40000,2,4
pums_ca_08900_00405,0608900,2018,19,2,200000_plus,4_plus,married_couple,no_65_plus,35_64,312000,4,1
pums_ca_08900_00406,0608900,2018,39,2,50000_59999,2,other_female_householder,no_65_plus,35_64,55000,2,3
pums_ca_08900_00407,0608900,2018,12,2,50000_59999,3,married_couple,no_65_plus,35_64,57000,3,1
pums_ca_08900_00408,0608900,2018,21,1,lt_10000,0,nonfamily_living_alone,no_65_plus,18_34,9000,0,4
pums_ca_08900_00409,0608900,2018,13,3,125000_149999,4_plus,married_couple,no_65_plus,35_64,130000,4,1
pums_ca_08900_00410,0608900,2018,15,2,60000_74999,3,married_couple,has_65_plus,65_plus,74600,3,1
pums_ca_08900_00411,0608900,2018,34,2,25000_29999,2,married_couple,has_65_plus,65_plus,25000,2,1
pums_ca_08900_00412,0608900,2018,38,1,25000_29999,0,nonfamily_not_living_alone,has_65_plus,65_plus,25000,0,6
pums_ca_08900_00413,0608900,2018,10,2,lt_10000,2,nonfamily_living_alone,no_65_plus,18_34,4000,2,5
pums_ca_08900_00414,0608900,2018,18,5,100000_124999,3,married_couple,no_65_plus,35_64,100000,3,1
pums_ca_08900_00415,0608900,2018,10,2,10000_14999,2,married_couple,no_65_plus,35_64,13800,2,1
pums_ca_08900_00416,0608900,2018,12,3,100000_124999,3,nonfamily_living_alone,no_65_plus,35_64,116300,3,5
pums_ca_08900_00417,0608900,2018,12,5,50000_59999,2,married_couple,no_65_plus,35_64,55300,2,1
pums_ca_08900_00418,0608900,2018,90,3,60000_74999,2,married_couple,no_65_plus,35_64,72000,2,1
pums_ca_08900_00419,0608900,2018,4,2,60000_74999,2,married_couple,no_65_plus,35_64,65000,2,1
pums_ca_08900_00420,0608900,2018,7,2,45000_49999,4_plus,married_couple,has_65_plus,65_plus,46100,4,1
pums_ca_08900_00421,0608900,2018,20,1,50000_59999,1,nonfamily_not_living_alone,has_65_plus,65_plus,51000,1,6
pums_ca_08900_00422,0608900,2018,8,4,75000_99999,2,married_couple,no_65_plus,35_64,89700,2,1
pums_ca_08900_00423,0608900,2018,13,3,125000_149999,1,married_couple,no_65_plus,35_64,126000,1,1
pums_ca_08900_00424,0608900,2018,37,2,100000_124999,2,nonfamily_not_living_alone,no_65_plus,35_64,110000,2,7
pums_ca_08900_00425,0608900,2018,14,2,75000_99999,2,married_couple,has_65_plus,65_plus,86200,2,1
pums_ca_08900_00426,0608900,2018,6,2,125000_149999,3,married_couple,no_65_plus,35_64,138000,3,1
pums_ca_08900_00427,0608900,2018,21,3,100000_124999,2,married_couple,no_65_plus,35_64,102200,2,1
pums_ca_08900_00428,0608900,2018,7,1,75000_99999,1,nonfamily_living_alone,no_65_plus,35_64,90000,1,4
pums_ca_08900_00429,0608900,2018,14,2,10000_14999,1,other_female_householder,no_65_plus,18_34,12000,1,3
pums_ca_08900_00430,0608900,2018,9,1,10000_14999,1,nonfamily_not_living_alone,has_65_plus,65_plus,13800,1,6
pums_ca_08900_00431,0608900,2018,6,3,100000_124999,3,other_female_householder,has_65_plus,65_plus,105300,3,3
pums_ca_08900_00432,0608900,2018,5,2,60000_74999,3,married_couple,no_65_plus,35_64,72400,3,1
pums_ca_08900_00433,0608900,2018,3,3,45000_49999,2,married_couple,has_65_plus,65_plus,45700,2,1
pums_ca_08900_00434,0608900,2018,22,1,50000_59999,2,nonfamily_living_alone,has_65_plus,65_plus,59900,2,4
pums_ca_08900_00435,0608900,2018,14,1,125000_149999,4_plus,nonfamily_not_living_alone,no_65_plus,35_64,145900,4,6
pums_ca_08900_00436,0608900,2018,7,1,10000_14999,1,nonfamily_living_alone,no_65_plus,35_64,12000,1,4
pums_ca_08900_00437,0608900,2018,25,2,15000_19999,2,married_couple,no_65_plus,18_34,19000,2,1
pums_ca_08900_00438,0608900,2018,14,2,35000_39999,2,married_couple,has_65_plus,35_64,38800,2,1
pums_ca_08900_00439,0608900,2018,34,4,40000_44999,3,other_male_householder,no_65_plus,35_64,41000,3,2
pums_ca_08900_00440,0608900,2018,14,2,50000_59999,4_plus,married_couple,no_65_plus,18_34,54500,4,1
pums_ca_08900_00441,0608900,2018,17,2,30000_34999,2,married_couple,has_65_plus,65_plus,34500,2,1
pums_ca_08900_00442,0608900,2018,25,1,lt_10000,1,nonfamily_not_living_alone,no_65_plus,18_34,2900,1,6
pums_ca_08900_00443,0608900,2018,17,2,50000_59999,2,married_couple,has_65_plus,65_plus,56000,2,1
pums_ca_08900_00444,0608900,2018,12,1,35000_39999,0,nonfamily_not_living_alone,has_65_plus,65_plus,37100,0,6
pums_ca_08900_00445,0608900,2018,4,2,60000_74999,3,married_couple,no_65_plus,35_64,74350,3,1
pums_ca_08900_00446,0608900,2018,8,2,35000_39999,2,married_couple,has_65_plus,65_plus,35000,2,1
pums_ca_08900_00447,0608900,2018,40,2,45000_49999,2,married_couple,no_65_plus,35_64,47000,2,1
pums_ca_08900_00448,0608900,2018,7,1,10000_14999,1,nonfamily_living_alone,has_65_plus,65_plus,12400,1,4
